,Popularity,Score
12061,8476,5.64
12062,6160,5.64
12063,8331,5.64
12064,3573,5.63
12065,9588,5.64
12066,8153,5.64
12067,10913,5.64
12068,11402,5.64
12069,12632,5.64
12070,12289,5.65
12071,10613,5.65
12072,4043,5.64
12073,9583,5.65
12074,12254,5.65
12075,15862,5.65
12076,14467,5.65
12077,8652,5.65
12078,12614,5.65
12079,12835,5.65
12080,11437,5.65
12081,11859,5.65
12082,6579,5.65
12083,11702,5.65
12084,13251,5.64
12085,15628,5.65
12086,12231,5.65
12087,9076,5.65
12088,15249,5.65
12089,8346,5.64
12090,13447,5.65
12091,15398,5.65
12092,11153,5.65
12093,9334,5.65
12094,9186,5.64
12095,6282,5.65
12096,5396,5.65
12097,15686,5.65
12098,11105,5.65
12099,15142,5.65
12100,13827,5.65
12101,3931,5.65
12102,14230,5.65
12103,9783,5.65
12104,7887,5.66
12105,7094,5.65
12106,11774,5.65
12107,8327,5.66
12108,15623,5.65
12109,15252,5.65
12110,13532,5.66
12111,9659,5.66
12112,14527,5.66
12113,12530,5.66
12114,15486,5.65
12115,15810,5.65
12116,13100,5.66
12117,14449,5.66
12118,15253,5.66
12119,12887,5.66
12120,15670,5.66
12121,11010,5.65
12122,12914,5.66
12123,15607,5.66
12124,13190,5.66
12125,13114,5.66
12126,4790,5.66
12127,13169,5.66
12128,4200,5.66
12129,11616,5.66
12130,7377,5.66
12131,8988,5.67
12132,10592,5.66
12133,5440,5.67
12134,6833,5.67
12135,5874,5.66
12136,2056,5.67
12137,13491,5.67
12138,16067,5.67
12139,14764,5.67
12140,9260,5.66
12141,12188,5.66
12142,7983,5.67
12143,9331,5.67
12144,13686,5.67
12145,8297,5.67
12146,10750,5.67
12147,9815,5.67
12148,16029,5.67
12149,10461,5.67
12150,14198,5.66
12151,9816,5.67
12152,15769,5.67
12153,10328,5.67
12154,12181,5.66
12155,12301,5.67
12156,11135,5.67
12157,12773,5.67
12158,7029,5.67
12159,5266,5.67
12160,7660,5.67
12161,12911,5.67
12162,10177,5.67
12163,11957,5.67
12164,9635,5.69
12165,7602,5.67
12166,14145,5.69
12167,11047,5.67
12168,5312,5.69
12169,5941,5.69
12170,8635,5.69
12171,8417,5.67
12172,11147,5.69
12173,13610,5.67
12174,10045,5.69
12175,16045,5.69
12176,9774,5.69
12177,16484,5.69
12178,12279,5.7
12179,14459,5.7
12180,15619,5.7
12181,13693,5.69
12182,12731,5.69
12183,13382,5.7
12184,12268,5.7
12185,6669,5.7
12186,10547,5.7
12187,14487,5.7
12188,15429,5.7
12189,7530,5.7
12190,8708,5.7
12191,8658,5.7
12192,16468,5.69
12193,3868,5.7
12194,9222,5.7
12195,15973,5.69
12196,11844,5.7
12197,9101,5.71
12198,5610,5.71
12199,13380,5.71
12200,9216,5.71
12201,5265,5.7
12202,9424,5.71
12203,12483,5.7
12204,9481,5.71
12205,11522,5.71
12206,13563,5.71
12207,10534,5.71
12208,5959,5.71
12209,3776,5.7
12210,11121,5.7
12211,11933,5.71
12212,16416,5.71
12213,11503,5.7
12214,9762,5.71
12215,3821,5.71
12216,13394,5.71
12217,9619,5.71
12218,3518,5.71
12219,13511,5.71
12220,8371,5.71
12221,3206,5.71
12222,16285,5.7
12223,1174,5.71
12224,12608,5.72
12225,11321,5.72
12226,11944,5.71
12227,12714,5.72
12228,13334,5.72
12229,10073,5.72
12230,12304,5.72
12231,12975,5.71
12232,7252,5.72
12233,12760,5.72
12234,12869,5.72
12235,7642,5.72
12236,6173,5.72
12237,13975,5.72
12238,9031,5.71
12239,11932,5.72
12240,4047,5.72
12241,11626,5.71
12242,13947,5.71
12243,10900,5.72
12244,10909,5.72
12245,12016,5.72
12246,12272,5.72
12247,6779,5.72
12248,8009,5.72
12249,6882,5.72
12250,13055,5.72
12251,15271,5.72
12252,9985,5.72
12253,10196,5.72
12254,8526,5.72
12255,6371,5.72
12256,14616,5.72
12257,11031,5.72
12258,15854,5.72
12259,11828,5.72
12260,12988,5.72
12261,13116,5.72
12262,9808,5.72
12263,11500,5.73
12264,12579,5.72
12265,12645,5.72
12266,12412,5.73
12267,6475,5.73
12268,16582,5.72
12269,15672,5.73
12270,12064,5.73
12271,11729,5.72
12272,11419,5.73
12273,10511,5.73
12274,8791,5.73
12275,10803,5.73
12276,5260,5.73
12277,11530,5.73
12278,3136,5.73
12279,10619,5.73
12280,9361,5.73
12281,11345,5.73
12282,13029,5.73
12283,11988,5.74
12284,11656,5.73
12285,4375,5.73
12286,12898,5.74
12287,14645,5.73
12288,13833,5.73
12289,11607,5.74
12290,3026,5.74
12291,10373,5.74
12292,8506,5.73
12293,6989,5.74
12294,12904,5.74
12295,7630,5.74
12296,10200,5.74
12297,13503,5.74
12298,15366,5.74
12299,10429,5.74
12300,12308,5.74
12301,3914,5.74
12302,13978,5.74
12303,8267,5.74
12304,12643,5.73
12305,5721,5.74
12306,9437,5.74
12307,14039,5.74
12308,11987,5.74
12309,7995,5.74
12310,8982,5.74
12311,14977,5.74
12312,6277,5.74
12313,8442,5.74
12314,11621,5.74
12315,15926,5.73
12316,3452,5.74
12317,14876,5.75
12318,13259,5.74
12319,13017,5.74
12320,11689,5.75
12321,12066,5.75
12322,12625,5.75
12323,8823,5.75
12324,761,5.75
12325,12512,5.75
12326,12418,5.74
12327,12799,5.75
12328,4572,5.75
12329,3494,5.75
12330,10894,5.75
12331,13456,5.75
12332,12327,5.75
12333,12102,5.75
12334,2007,5.75
12335,6848,5.75
12336,9852,5.74
12337,12382,5.75
12338,5089,5.75
12339,9591,5.74
12340,11089,5.75
12341,7704,5.75
12342,11894,5.75
12343,1551,5.75
12344,8561,5.75
12345,14653,5.75
12346,9286,5.75
12347,3767,5.75
12348,9314,5.75
12349,3089,5.75
12350,13433,5.75
12351,11187,5.76
12352,16410,5.75
12353,10405,5.75
12354,13108,5.76
12355,7859,5.76
12356,5353,5.76
12357,14359,5.75
12358,9146,5.75
12359,12076,5.76
12360,12266,5.76
12361,13317,5.76
12362,14030,5.76
12363,8660,5.76
12364,10263,5.76
12365,13573,5.76
12366,15703,5.76
12367,9894,5.76
12368,12544,5.76
12369,13091,5.76
12370,13994,5.76
12371,13908,5.76
12372,4670,5.76
12373,13300,5.76
12374,15594,5.76
12375,10008,5.76
12376,10183,5.76
12377,2944,5.76
12378,12217,5.76
12379,9492,5.76
12380,8961,5.76
12381,7057,5.76
12382,7511,5.76
12383,11436,5.76
12384,11586,5.76
12385,8302,5.76
12386,11445,5.76
12387,12964,5.76
12388,10572,5.76
12389,15839,5.77
12390,9085,5.77
12391,3695,5.77
12392,2240,5.77
12393,8994,5.77
12394,7553,5.76
12395,12482,5.76
12396,5203,5.77
12397,9472,5.77
12398,12568,5.77
12399,8090,5.77
12400,14106,5.77
12401,13743,5.76
12402,14939,5.78
12403,11240,5.77
12404,10188,5.77
12405,16466,5.77
12406,2332,5.76
12407,5365,5.77
12408,12567,5.76
12409,10047,5.77
12410,9885,5.77
12411,10051,5.77
12412,11662,5.77
12413,15368,5.77
12414,15714,5.76
12415,13488,5.77
12416,9889,5.77
12417,14784,5.77
12418,10775,5.77
12419,15992,5.77
12420,3291,5.77
12421,13828,5.78
12422,4622,5.78
12423,12754,5.77
12424,3794,5.78
12425,13980,5.77
12426,6101,5.78
12427,14613,5.77
12428,10676,5.78
12429,15587,5.78
12430,12018,5.78
12431,4090,5.78
12432,9196,5.78
12433,12063,5.78
12434,12034,5.78
12435,8438,5.78
12436,10289,5.78
12437,11379,5.78
12438,9996,5.78
12439,11448,5.78
12440,11184,5.78
12441,13271,5.78
12442,4122,5.78
12443,4515,5.78
12444,11234,5.78
12445,12365,5.78
12446,8611,5.78
12447,11917,5.78
12448,10316,5.78
12449,15831,5.78
12450,13818,5.78
12451,10074,5.79
12452,2608,5.78
12453,10043,5.79
12454,12091,5.78
12455,9145,5.79
12456,15727,5.79
12457,9201,5.79
12458,16110,5.78
12459,2606,5.79
12460,12276,5.79
12461,15625,5.78
12462,13111,5.78
12463,12481,5.79
12464,10163,5.79
12465,10056,5.79
12466,7776,5.79
12467,15279,5.79
12468,14491,5.79
12469,11330,5.78
12470,15781,5.79
12471,10729,5.79
12472,5354,5.79
12473,12313,5.79
12474,15319,5.79
12475,9426,5.79
12476,2669,5.79
12477,13724,5.79
12478,13922,5.73
12479,10873,5.79
12480,14165,5.79
12481,11288,5.79
12482,12371,5.79
12483,4767,5.79
12484,11404,5.79
12485,15355,5.79
12486,12183,5.79
12487,13450,5.79
12488,1241,5.79
12489,12053,5.8
12490,16658,5.8
12491,11074,5.8
12492,13196,5.8
12493,11005,5.8
12494,12601,5.8
12495,8725,5.8
12496,11832,5.79
12497,2488,5.8
12498,5768,5.8
12499,16104,5.8
12500,8668,5.8
12501,10207,5.8
12502,4628,5.81
12503,8751,5.81
12504,15889,5.81
12505,6070,5.8
12506,8866,5.8
12507,13958,5.81
12508,15509,5.8
12509,14736,5.81
12510,12890,5.81
12511,16130,5.81
12512,8024,5.81
12513,3007,5.79
12514,10319,5.79
12515,11260,5.81
12516,5710,5.81
12517,12436,5.81
12518,9604,5.81
12519,8196,5.81
12520,13370,5.81
12521,10179,5.81
12522,13257,5.81
12523,4165,5.81
12524,14300,5.81
12525,14855,5.81
12526,14629,5.81
12527,3524,5.81
12528,11339,5.8
12529,12723,5.81
12530,5434,5.81
12531,12258,5.81
12532,1618,5.81
12533,11002,5.81
12534,7228,5.81
12535,5287,5.81
12536,11956,5.81
12537,3945,5.81
12538,14535,5.81
12539,10507,5.82
12540,9104,5.8
12541,11474,5.81
12542,15172,5.82
12543,13625,5.82
12544,14626,5.82
12545,13235,5.81
12546,12817,5.81
12547,16674,5.82
12548,11318,5.82
12549,12369,5.82
12550,3545,5.82
12551,2378,5.81
12552,11501,5.82
12553,9001,5.82
12554,9988,5.83
12555,3378,5.82
12556,7368,5.82
12557,9649,5.82
12558,12503,5.82
12559,12427,5.82
12560,12033,5.82
12561,4055,5.82
12562,12656,5.82
12563,13513,5.82
12564,10092,5.82
12565,15474,5.82
12566,11598,5.82
12567,10093,5.82
12568,13605,5.82
12569,4800,5.82
12570,12778,5.82
12571,9736,5.82
12572,12312,5.81
12573,8316,5.81
12574,2603,5.83
12575,13865,5.83
12576,11612,5.83
12577,9143,5.83
12578,12993,5.83
12579,14087,5.83
12580,9682,5.83
12581,11727,5.8
12582,13979,5.83
12583,12346,5.83
12584,9419,5.83
12585,13667,5.83
12586,12372,5.83
12587,14949,5.83
12588,12966,5.83
12589,4934,5.83
12590,9882,5.83
12591,11242,5.83
12592,11839,5.83
12593,9685,5.83
12594,14070,5.82
12595,11651,5.83
12596,10730,5.83
12597,14096,5.83
12598,4042,5.83
12599,12630,5.83
12600,12259,5.83
12601,14051,5.83
12602,13708,5.83
12603,11881,5.83
12604,11934,5.82
12605,13314,5.84
12606,13357,5.82
12607,10186,5.84
12608,11768,5.83
12609,8261,5.84
12610,11363,5.85
12611,13014,5.85
12612,13611,5.83
12613,11708,5.82
12614,11396,5.83
12615,6071,5.84
12616,4463,5.85
12617,6163,5.85
12618,14360,5.84
12619,8091,5.85
12620,15276,5.86
12621,11518,5.84
12622,15664,5.86
12623,8654,5.86
12624,13662,5.86
12625,13220,5.86
12626,12248,5.86
12627,10867,5.86
12628,3244,5.86
12629,8681,5.86
12630,14119,5.86
12631,15093,5.85
12632,13678,5.86
12633,9188,5.84
12634,5102,5.86
12635,6813,5.86
12636,8034,5.86
12637,8993,5.86
12638,6378,5.86
12639,3078,5.86
12640,12640,5.86
12641,9715,5.86
12642,12336,5.86
12643,7237,5.87
12644,9608,5.87
12645,3979,5.86
12646,12808,5.87
12647,11878,5.87
12648,16017,5.87
12649,9868,5.87
12650,4101,5.87
12651,13414,5.87
12652,2469,5.86
12653,6720,5.86
12654,15453,5.87
12655,14924,5.87
12656,6815,5.87
12657,4677,5.87
12658,12299,5.86
12659,10543,5.87
12660,9617,5.87
12661,16593,5.87
12662,10759,5.86
12663,13774,5.87
12664,10521,5.87
12665,13358,5.87
12666,15076,5.87
12667,15525,5.88
12668,12791,5.87
12669,9131,5.88
12670,13410,5.88
12671,8707,5.88
12672,12990,5.88
12673,3523,5.88
12674,6377,5.87
12675,9766,5.87
12676,11910,5.88
12677,11842,5.88
12678,8460,5.88
12679,7693,5.88
12680,10994,5.88
12681,13332,5.88
12682,7011,5.88
12683,4561,5.88
12684,9934,5.88
12685,11614,5.88
12686,4877,5.88
12687,4422,5.88
12688,13959,5.88
12689,11531,5.88
12690,11854,5.88
12691,7613,5.88
12692,9434,5.88
12693,4525,5.88
12694,8275,5.88
12695,9743,5.88
12696,8873,5.88
12697,11266,5.88
12698,12196,5.88
12699,7081,5.88
12700,7966,5.88
12701,9011,5.88
12702,11033,5.88
12703,11960,5.89
12704,13117,5.88
12705,14184,5.89
12706,12177,5.88
12707,8271,5.89
12708,2684,5.88
12709,6476,5.88
12710,13004,5.89
12711,8559,5.88
12712,14267,5.89
12713,3890,5.89
12714,12681,5.88
12715,11935,5.89
12716,8972,5.89
12717,12505,5.89
12718,9412,5.89
12719,14153,5.89
12720,8623,5.89
12721,11899,5.89
12722,6186,5.89
12723,12298,5.89
12724,13135,5.89
12725,16088,5.89
12726,8950,5.89
12727,13149,5.89
12728,7574,5.89
12729,13719,5.89
12730,16174,5.89
12731,9155,5.89
12732,11593,5.89
12733,5146,5.89
12734,12373,5.9
12735,10096,5.89
12736,11889,5.89
12737,9404,5.9
12738,11808,5.89
12739,13631,5.89
12740,1616,5.89
12741,14297,5.9
12742,12318,5.88
12743,3476,5.9
12744,5219,5.9
12745,9130,5.9
12746,10637,5.9
12747,1009,5.9
12748,7669,5.9
12749,12551,5.9
12750,1963,5.9
12751,7353,5.9
12752,12297,5.9
12753,9982,5.9
12754,12285,5.9
12755,4489,5.91
12756,9647,5.9
12757,12789,5.91
12758,9261,5.9
12759,6422,5.91
12760,8941,5.91
12761,16528,5.85
12762,5536,5.91
12763,9277,5.91
12764,12651,5.91
12765,10031,5.91
12766,6265,5.9
12767,14083,5.91
12768,4994,5.91
12769,1580,5.91
12770,5765,5.9
12771,9267,5.91
12772,12962,5.91
12773,11439,5.91
12774,10992,5.9
12775,14007,5.91
12776,12938,5.91
12777,10773,5.92
12778,10365,5.91
12779,13543,5.91
12780,12609,5.91
12781,11057,5.91
12782,5096,5.91
12783,3537,5.91
12784,7122,5.92
12785,13281,5.92
12786,10125,5.92
12787,13059,5.91
12788,14865,5.92
12789,6536,5.92
12790,10160,5.91
12791,11118,5.91
12792,8203,5.92
12793,3993,5.91
12794,9423,5.92
12795,12710,5.92
12796,12120,5.92
12797,8554,5.92
12798,5209,5.92
12799,14237,5.92
12800,9538,5.92
12801,13849,5.92
12802,11829,5.92
12803,14142,5.92
12804,11276,5.92
12805,12386,5.92
12806,12356,5.92
12807,2996,5.92
12808,10895,5.92
12809,11235,5.92
12810,13561,5.92
12811,9108,5.92
12812,13233,5.92
12813,10861,5.92
12814,11800,5.92
12815,13228,5.92
12816,11959,5.92
12817,12399,5.92
12818,7903,5.92
12819,13121,5.92
12820,13657,5.92
12821,3416,5.92
12822,11770,5.92
12823,11244,5.92
12824,7045,5.92
12825,11325,5.92
12826,12287,5.92
12827,15297,5.92
12828,7650,5.92
12829,10891,5.93
12830,14206,5.93
12831,11270,5.93
12832,9554,5.93
12833,9253,5.92
12834,9523,5.93
12835,10979,5.93
12836,5343,5.93
12837,11939,5.91
12838,16495,5.93
12839,14801,5.93
12840,5123,5.92
12841,3819,5.93
12842,8037,5.93
12843,9773,5.93
12844,12047,5.93
12845,12230,5.93
12846,8612,5.93
12847,13303,5.88
12848,10201,5.93
12849,12985,5.93
12850,11772,5.93
12851,11802,5.93
12852,7429,5.93
12853,11217,5.93
12854,3816,5.93
12855,14251,5.93
12856,6556,5.93
12857,7142,5.93
12858,5766,5.93
12859,16779,5.93
12860,14311,5.93
12861,13048,5.92
12862,11125,5.93
12863,10237,5.93
12864,10351,5.93
12865,10941,5.93
12866,10640,5.93
12867,8362,5.93
12868,2942,5.93
12869,5488,5.93
12870,7158,5.93
12871,10253,5.94
12872,4281,5.93
12873,10605,5.94
12874,9336,5.93
12875,13701,5.93
12876,649,5.93
12877,14420,5.93
12878,11731,5.94
12879,10214,5.94
12880,12533,5.94
12881,15356,5.94
12882,10577,5.94
12883,16546,5.94
12884,6590,5.93
12885,2449,5.94
12886,16591,5.93
12887,15393,5.94
12888,10314,5.94
12889,4554,5.94
12890,3543,5.94
12891,12241,5.94
12892,3702,5.94
12893,9468,5.94
12894,11061,5.94
12895,7440,5.94
12896,5117,5.94
12897,12214,5.94
12898,11926,5.94
12899,8198,5.94
12900,14734,5.94
12901,5620,5.94
12902,11983,5.94
12903,10553,5.94
12904,10704,5.94
12905,5808,5.94
12906,9703,5.94
12907,13187,5.94
12908,10339,5.94
12909,10519,5.94
12910,9105,5.94
12911,8416,5.94
12912,10116,5.94
12913,6507,5.94
12914,9658,5.94
12915,7965,5.95
12916,8653,5.95
12917,4569,5.95
12918,9524,5.95
12919,8398,5.95
12920,13509,5.95
12921,11181,5.95
12922,7445,5.95
12923,4887,5.95
12924,13286,5.95
12925,9075,5.95
12926,5654,5.95
12927,9641,5.95
12928,14250,5.95
12929,12657,5.95
12930,10991,5.95
12931,12010,5.95
12932,8450,5.95
12933,6704,5.94
12934,7853,5.95
12935,7417,5.95
12936,14187,5.95
12937,5522,5.95
12938,13320,5.95
12939,12583,5.95
12940,5393,5.95
12941,16009,5.95
12942,11982,5.96
12943,13874,5.96
12944,6027,5.95
12945,10824,5.96
12946,7768,5.96
12947,8552,5.96
12948,12278,5.96
12949,7685,5.94
12950,11068,5.96
12951,8741,5.95
12952,12037,5.96
12953,13323,5.96
12954,4426,5.96
12955,9235,5.96
12956,2966,5.96
12957,7416,5.96
12958,3978,5.96
12959,13201,5.96
12960,5148,5.96
12961,13655,5.96
12962,8232,5.96
12963,7654,5.96
12964,13576,5.96
12965,15806,5.96
12966,10167,5.96
12967,11308,5.96
12968,4361,5.96
12969,10762,5.96
12970,11362,5.96
12971,4439,5.96
12972,11663,5.96
12973,9634,5.96
12974,10892,5.96
12975,11562,5.96
12976,7280,5.96
12977,12777,5.96
12978,12140,5.96
12979,8865,5.96
12980,9022,5.96
12981,8836,5.96
12982,6838,5.96
12983,10081,5.96
12984,4604,5.96
12985,13009,5.96
12986,9639,5.96
12987,7937,5.96
12988,9664,5.96
12989,5947,5.96
12990,11141,5.97
12991,12409,5.97
12992,11063,5.97
12993,10330,5.96
12994,11645,5.97
12995,11634,5.97
12996,13677,5.96
12997,12144,5.97
12998,11647,5.97
12999,11427,5.97
13000,12613,5.97
13001,11739,5.97
13002,9967,5.97
13003,12249,5.97
13004,13039,5.97
13005,14619,5.97
13006,10954,5.97
13007,16849,5.97
13008,16135,5.97
13009,10412,5.96
13010,10714,5.97
13011,10947,5.97
13012,5790,5.97
13013,10294,5.97
13014,9312,5.97
13015,8749,5.97
13016,13411,5.97
13017,8363,5.98
13018,9607,5.96
13019,13418,5.97
13020,11942,5.97
13021,12820,5.97
13022,15097,5.97
13023,8295,5.97
13024,12173,5.97
13025,14286,5.97
13026,2978,5.97
13027,12947,5.97
13028,13408,5.97
13029,12095,5.97
13030,12275,5.97
13031,4156,5.97
13032,10877,5.97
13033,5056,5.97
13034,13550,5.97
13035,3047,5.97
13036,14172,5.97
13037,9993,5.97
13038,4092,5.97
13039,10383,5.97
13040,11690,5.97
13041,11279,5.97
13042,8605,5.97
13043,11897,5.97
13044,3495,5.97
13045,6845,5.97
13046,7692,5.97
13047,12315,5.98
13048,13162,5.98
13049,11202,5.97
13050,9827,5.98
13051,7241,5.97
13052,8738,5.98
13053,14249,5.98
13054,12564,5.97
13055,12243,5.97
13056,12387,5.98
13057,12265,5.98
13058,835,5.98
13059,10859,5.98
13060,10010,5.98
13061,7366,5.98
13062,4635,5.98
13063,8730,5.98
13064,4596,5.98
13065,10076,5.98
13066,13783,5.98
13067,9549,5.98
13068,13822,5.98
13069,11976,5.98
13070,16081,5.98
13071,8768,5.98
13072,3667,5.98
13073,7555,5.98
13074,8413,5.97
13075,10039,5.98
13076,3439,5.98
13077,5836,5.98
13078,9282,5.98
13079,5891,5.98
13080,12539,5.98
13081,8352,5.98
13082,11315,5.98
13083,9531,5.98
13084,12013,5.98
13085,11267,5.98
13086,6707,5.98
13087,11307,5.97
13088,12334,5.99
13089,3852,5.98
13090,13404,5.98
13091,8645,5.99
13092,11674,5.99
13093,4845,5.98
13094,11853,5.98
13095,16307,5.99
13096,12573,5.99
13097,12840,5.99
13098,4334,5.99
13099,4736,5.99
13100,5177,5.99
13101,9648,5.98
13102,13164,5.98
13103,13971,5.99
13104,11549,5.99
13105,11383,5.99
13106,10138,5.99
13107,10265,5.99
13108,14333,5.99
13109,9503,5.99
13110,11053,5.98
13111,10917,5.99
13112,13703,5.99
13113,13470,5.99
13114,12257,5.99
13115,10277,5.99
13116,9174,5.99
13117,12674,5.99
13118,7702,5.99
13119,11817,5.99
13120,9200,5.99
13121,6235,5.99
13122,14718,5.99
13123,12036,5.99
13124,13506,5.99
13125,6821,5.99
13126,1406,5.99
13127,11941,5.99
13128,9980,6.0
13129,4184,5.99
13130,13234,5.99
13131,8264,6.0
13132,5857,6.0
13133,10818,5.99
13134,11143,6.0
13135,11177,5.99
13136,10774,5.99
13137,7212,5.99
13138,1364,6.0
13139,12111,6.0
13140,12795,6.0
13141,8848,6.0
13142,10933,6.0
13143,9484,6.0
13144,10172,6.0
13145,12019,6.0
13146,10508,6.0
13147,9483,6.0
13148,10874,6.0
13149,15584,6.0
13150,14882,6.0
13151,7188,6.0
13152,13041,6.0
13153,4943,6.0
13154,9973,5.99
13155,5879,6.0
13156,11264,6.0
13157,12470,6.0
13158,10957,6.0
13159,12524,6.0
13160,12670,6.0
13161,8453,6.0
13162,4303,6.0
13163,10598,6.0
13164,9777,6.0
13165,11591,6.0
13166,10357,6.01
13167,16708,6.0
13168,11245,6.01
13169,12024,6.0
13170,11043,6.01
13171,7894,6.01
13172,9886,6.01
13173,8063,6.01
13174,12801,6.01
13175,5965,6.01
13176,11209,6.01
13177,11344,6.01
13178,7285,6.0
13179,3318,6.01
13180,12029,6.0
13181,6956,6.01
13182,12692,6.01
13183,9903,6.01
13184,5687,6.01
13185,12283,6.01
13186,1143,6.0
13187,2122,6.01
13188,12803,6.02
13189,13424,6.01
13190,12636,6.02
13191,12472,6.02
13192,7477,6.02
13193,8998,6.01
13194,10936,6.02
13195,9997,6.03
13196,7586,6.02
13197,10384,6.02
13198,10403,6.01
13199,10990,6.01
13200,13080,6.02
13201,7967,6.02
13202,10951,6.02
13203,13400,6.02
13204,13872,6.02
13205,11072,6.02
13206,13974,6.02
13207,7731,6.02
13208,9900,6.02
13209,5895,6.01
13210,16520,6.02
13211,10178,6.02
13212,9330,6.02
13213,12854,6.02
13214,16260,6.02
13215,16935,6.02
13216,10645,6.01
13217,12405,6.02
13218,10369,6.02
13219,7165,6.02
13220,4633,6.02
13221,7284,6.02
